customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction
5877,30,Male,2,24,9,4,Standard,Quarterly,4663.48,55
5878,60,Female,51,23,6,11,Premium,Quarterly,4323.86,58
5879,38,Female,11,3,0,18,Premium,Monthly,3386.15,34
5880,47,Female,59,3,2,26,Standard,Annual,457.03,56
5881,38,Female,20,18,5,17,Premium,Quarterly,3074.57,9
5882,65,Female,37,13,4,27,Basic,Monthly,159.72,26
5883,34,Male,9,1,4,11,Standard,Annual,3339.52,30
5884,57,Male,38,5,8,2,Premium,Quarterly,3682.94,56
5885,36,Female,49,28,5,25,Standard,Quarterly,2536.49,22
5886,69,Male,19,4,2,3,Premium,Monthly,118.65,25
5887,32,Female,55,16,1,14,Premium,Annual,3366.39,40
5888,26,Female,40,15,8,14,Standard,Monthly,4116.73,4
5889,69,Male,7,29,9,10,Basic,Quarterly,2970.75,47
5890,27,Male,5,27,3,1,Standard,Annual,3575.07,28
5891,61,Female,47,18,4,17,Basic,Quarterly,542.57,54
5892,48,Female,42,17,8,2,Basic,Monthly,3605.08,37
5893,40,Female,24,14,4,17,Standard,Monthly,3109.55,10
5894,69,Female,48,14,6,13,Premium,Quarterly,1722.0,9
5895,47,Female,41,19,1,5,Basic,Monthly,3458.14,59
5896,50,Female,7,29,1,1,Standard,Monthly,3263.36,36
5897,69,Male,11,6,3,0,Premium,Quarterly,3037.36,1
5898,26,Female,9,13,7,7,Premium,Annual,996.43,30
5899,64,Female,49,18,1,9,Premium,Quarterly,1551.49,11
5900,18,Male,30,26,9,19,Standard,Quarterly,4957.78,25
5901,61,Female,41,15,6,17,Standard,Annual,2222.23,11
5902,52,Female,3,29,0,19,Premium,Monthly,391.19,41
5903,28,Male,22,23,8,10,Premium,Annual,4505.13,55
5904,51,Female,40,27,9,17,Premium,Quarterly,947.37,5
5905,33,Male,51,7,5,26,Premium,Annual,2077.25,27
5906,26,Female,20,27,0,15,Standard,Monthly,1462.19,23
5907,49,Male,32,19,9,4,Premium,Annual,4822.99,57
5908,32,Male,48,17,5,6,Basic,Annual,1952.68,19
5909,29,Male,7,9,4,21,Basic,Quarterly,3572.71,53
5910,50,Female,7,11,4,1,Standard,Annual,3032.08,3
5911,62,Female,20,5,4,10,Basic,Quarterly,310.58,8
5912,31,Male,25,2,3,12,Basic,Monthly,1983.14,48
5913,25,Male,45,15,6,19,Basic,Annual,2011.11,59
5914,25,Female,35,24,8,23,Standard,Annual,4950.18,49
5915,44,Female,44,12,3,27,Basic,Quarterly,4078.45,36
5916,29,Female,24,10,1,15,Premium,Quarterly,4297.61,55
5917,18,Female,40,10,1,29,Basic,Monthly,1636.25,15
5918,60,Female,13,20,1,13,Basic,Quarterly,1712.37,13
5919,57,Male,52,11,6,6,Basic,Quarterly,2626.47,30
5920,59,Female,48,10,3,6,Premium,Monthly,3191.97,41
5921,68,Male,39,28,3,11,Standard,Quarterly,3668.64,10
5922,28,Female,4,7,0,11,Standard,Quarterly,4121.93,59
5923,56,Male,12,14,3,19,Basic,Quarterly,4378.69,34
5924,60,Male,17,13,5,0,Premium,Quarterly,220.67,30
5925,48,Female,1,5,1,22,Basic,Monthly,4000.87,25
5926,34,Male,17,29,3,5,Standard,Monthly,3093.1,6
5927,50,Male,2,19,6,7,Standard,Quarterly,2707.22,55
5928,49,Male,6,10,8,26,Premium,Annual,3179.49,52
5929,46,Male,44,8,1,12,Premium,Monthly,4421.5,37
5930,38,Female,58,18,7,4,Standard,Annual,2771.93,17
5931,38,Male,11,1,5,23,Standard,Quarterly,894.72,36
5932,57,Female,53,5,7,9,Standard,Quarterly,2240.21,40
5933,40,Male,43,11,1,26,Basic,Monthly,4629.85,32
5934,23,Female,18,20,0,13,Standard,Annual,4090.97,22
5935,39,Female,40,11,6,23,Standard,Monthly,1094.92,55
5936,67,Female,25,16,8,8,Premium,Monthly,3599.3,33
5937,55,Male,39,10,8,16,Standard,Monthly,1355.51,55
5938,54,Female,28,15,1,2,Standard,Quarterly,1807.83,22
5939,62,Female,46,7,3,11,Premium,Annual,2397.7,36
5940,68,Male,16,15,0,11,Standard,Quarterly,2260.26,18
5941,25,Female,12,29,6,10,Premium,Quarterly,243.47,28
5942,58,Male,41,25,1,21,Premium,Quarterly,3892.65,13
5943,66,Male,52,16,3,28,Premium,Monthly,4247.29,18
5944,52,Female,29,6,1,3,Premium,Quarterly,2701.62,23
5945,68,Male,23,11,0,7,Premium,Quarterly,947.46,35
5946,28,Male,21,17,6,9,Premium,Quarterly,1314.9,18
5947,41,Male,16,15,5,13,Premium,Quarterly,719.04,10
5948,66,Female,53,16,1,29,Standard,Quarterly,930.58,51
5949,38,Male,51,24,3,0,Basic,Quarterly,4394.35,58
5950,68,Male,48,2,2,11,Standard,Annual,2452.8,2
5951,19,Male,41,4,2,4,Premium,Monthly,643.97,14
5952,57,Female,45,19,2,13,Premium,Quarterly,1348.25,32
5953,36,Male,26,6,3,3,Standard,Monthly,4752.56,59
5954,56,Female,37,18,0,27,Basic,Annual,2595.4,30
5955,45,Male,22,21,0,16,Standard,Annual,2626.61,19
5956,34,Female,51,11,6,25,Standard,Monthly,2675.66,5
5957,23,Female,10,9,4,21,Standard,Annual,646.92,58
5958,36,Female,7,3,2,25,Basic,Quarterly,4854.54,48
5959,55,Male,9,2,8,12,Premium,Annual,513.98,32
5960,45,Male,25,18,4,2,Basic,Quarterly,3530.19,58
5961,19,Male,46,15,9,10,Standard,Monthly,383.05,10
5962,55,Female,15,25,2,10,Standard,Monthly,2273.6,5
5963,54,Male,13,22,8,4,Basic,Monthly,4508.42,14
5964,68,Male,42,18,0,5,Basic,Monthly,3865.38,39
5965,69,Female,46,19,8,3,Premium,Monthly,1739.91,42
5966,21,Male,26,15,4,9,Premium,Monthly,2801.6,43
5967,39,Male,21,17,5,9,Basic,Quarterly,909.85,19
5968,43,Female,23,18,1,11,Premium,Monthly,4784.99,11
5969,66,Female,44,18,7,21,Standard,Annual,3572.52,35
5970,60,Male,28,11,2,22,Basic,Quarterly,1934.04,39
5971,53,Female,51,18,0,17,Premium,Quarterly,1657.88,46
5972,30,Male,38,23,6,29,Standard,Quarterly,1269.33,38
5973,69,Male,12,3,2,14,Basic,Quarterly,3953.95,22
5974,49,Male,24,13,3,22,Premium,Monthly,2229.61,52
5975,34,Male,13,14,4,22,Standard,Monthly,1718.06,59
5976,58,Male,40,27,0,17,Basic,Monthly,4535.59,45
5977,53,Female,48,4,8,2,Premium,Annual,836.07,46
5978,63,Female,2,18,6,2,Standard,Monthly,1392.79,30
5979,36,Male,54,5,1,0,Standard,Monthly,1789.35,52
5980,52,Female,39,14,0,16,Standard,Annual,1373.27,30
5981,63,Female,12,25,1,9,Standard,Monthly,2968.47,47
5982,57,Male,39,12,2,26,Basic,Monthly,3045.05,50
5983,45,Female,51,25,2,5,Standard,Quarterly,368.27,11
5984,18,Female,14,7,7,24,Basic,Monthly,808.19,22
5985,59,Male,30,12,4,24,Basic,Annual,1072.79,10
5986,35,Male,41,8,8,10,Premium,Quarterly,444.61,43
5987,65,Male,50,29,2,13,Basic,Annual,711.33,19
5988,57,Male,43,21,5,16,Standard,Annual,1274.29,54
5989,50,Male,48,21,3,27,Basic,Monthly,1793.54,15
5990,29,Male,19,28,7,6,Basic,Quarterly,3977.41,35
5991,25,Male,31,3,0,21,Premium,Monthly,1167.73,35
5992,41,Female,43,22,3,3,Basic,Quarterly,3383.13,1
5993,33,Male,50,1,6,10,Premium,Quarterly,383.62,47
5994,67,Female,43,3,8,18,Basic,Quarterly,3325.38,45
5995,21,Female,25,11,0,8,Premium,Annual,3994.12,47
5996,55,Male,4,18,7,25,Basic,Monthly,3063.56,53
5997,61,Female,50,7,1,20,Standard,Quarterly,1086.82,18
5998,44,Female,51,9,3,7,Basic,Quarterly,1719.0,26
5999,26,Female,13,4,3,19,Premium,Annual,4045.39,18
6000,64,Male,36,23,7,3,Premium,Quarterly,2216.66,41
6001,33,Female,42,24,1,15,Standard,Quarterly,1350.65,18
6002,29,Female,54,10,6,5,Standard,Monthly,4670.19,43
6003,48,Male,37,18,2,5,Premium,Annual,3223.04,18
6004,41,Female,3,23,8,18,Standard,Annual,4048.0,32
6005,31,Female,16,16,4,1,Basic,Quarterly,220.06,38
6006,62,Female,26,29,7,10,Basic,Quarterly,1762.75,58
6007,42,Female,40,12,4,24,Standard,Annual,2348.59,27
6008,51,Female,56,19,0,17,Basic,Quarterly,2978.37,49
6009,20,Male,39,24,8,8,Basic,Quarterly,1030.86,56
6010,41,Female,19,22,9,27,Standard,Annual,2539.97,29
6011,59,Male,46,3,6,15,Premium,Quarterly,3459.56,49
6012,26,Female,15,8,3,10,Basic,Monthly,1794.79,41
6013,43,Male,32,27,6,13,Standard,Quarterly,3488.07,20
6014,37,Male,49,29,4,7,Premium,Annual,2009.3,35
6015,57,Male,21,19,9,26,Basic,Monthly,2400.37,23
6016,27,Female,1,9,8,12,Basic,Quarterly,758.04,56
6017,36,Female,6,27,1,9,Standard,Monthly,3291.25,12
6018,20,Female,27,19,3,22,Basic,Annual,1198.95,53
6019,41,Female,23,17,5,11,Premium,Monthly,4161.37,35
6020,22,Female,47,13,4,20,Standard,Quarterly,2811.87,36
6021,20,Male,31,2,0,28,Standard,Quarterly,2845.26,42
6022,44,Male,12,4,8,2,Standard,Annual,4571.13,54
6023,33,Male,21,29,8,1,Standard,Monthly,920.27,28
6024,66,Female,52,11,2,10,Premium,Monthly,2698.15,37
6025,32,Female,2,2,3,23,Premium,Annual,1972.8,20
6026,52,Male,5,4,3,17,Premium,Annual,4834.99,35
6027,29,Female,9,4,9,23,Premium,Annual,3984.3,54
6028,58,Female,20,20,7,20,Premium,Annual,3811.75,7
6029,61,Male,46,1,5,24,Premium,Quarterly,1100.19,34
6030,43,Male,18,25,1,3,Standard,Quarterly,1262.88,6
6031,64,Female,22,26,3,7,Standard,Annual,242.99,19
6032,51,Female,8,11,0,28,Standard,Annual,3228.82,42
6033,40,Male,34,23,2,10,Premium,Monthly,1917.09,8
6034,48,Female,9,2,3,14,Standard,Quarterly,1629.0,48
6035,67,Male,7,19,7,22,Premium,Monthly,3221.45,30
6036,37,Male,30,29,2,27,Standard,Monthly,4160.57,2
6037,29,Male,18,8,4,23,Premium,Quarterly,751.84,16
6038,40,Female,27,23,0,20,Premium,Annual,4601.44,53
6039,21,Male,16,20,3,1,Premium,Quarterly,267.93,46
6040,40,Male,21,4,1,22,Basic,Monthly,566.02,24
6041,65,Female,5,25,3,18,Basic,Quarterly,4206.83,25
6042,65,Male,55,16,4,14,Premium,Annual,2514.25,13
6043,18,Female,29,15,2,28,Standard,Quarterly,4702.35,55
6044,42,Female,47,5,5,25,Premium,Annual,2362.1,9
6045,19,Female,37,29,1,25,Premium,Annual,4638.0,30
6046,47,Male,43,27,4,25,Basic,Monthly,1274.19,9
6047,20,Male,22,5,3,27,Premium,Monthly,3120.6,40
6048,38,Female,14,15,4,26,Basic,Annual,4972.89,7
6049,42,Female,57,23,8,25,Standard,Annual,1942.71,16
6050,37,Female,19,17,5,12,Standard,Monthly,107.13,38
6051,66,Male,35,3,6,1,Standard,Annual,413.86,32
6052,69,Female,24,18,7,2,Premium,Quarterly,4309.39,29
6053,39,Female,42,11,8,29,Basic,Annual,2510.24,43
6054,38,Female,6,26,4,13,Premium,Annual,2729.92,51
6055,50,Male,58,6,7,19,Standard,Monthly,4017.19,40
6056,69,Female,3,27,1,25,Premium,Monthly,4076.74,51
6057,55,Male,34,12,9,12,Basic,Monthly,2439.36,15
6058,32,Male,45,22,8,26,Basic,Quarterly,4304.5,11
6059,63,Female,50,26,1,22,Standard,Annual,2395.28,9
6060,69,Female,2,17,4,25,Standard,Annual,3407.6,16
6061,32,Female,15,14,5,15,Standard,Monthly,263.47,25
6062,63,Male,37,6,3,11,Premium,Annual,776.2,32
6063,42,Male,15,10,7,0,Basic,Annual,4271.96,45
6064,38,Male,32,16,9,5,Premium,Quarterly,1634.28,10
6065,41,Female,21,18,2,12,Standard,Annual,1740.25,10
6066,22,Male,17,27,4,21,Basic,Quarterly,3348.66,30
6067,23,Female,34,20,1,23,Standard,Annual,3003.44,57
6068,66,Female,32,6,2,1,Basic,Monthly,502.72,20
6069,60,Female,50,19,7,17,Basic,Monthly,3852.25,41
6070,65,Male,47,3,4,16,Standard,Annual,3124.39,34
6071,61,Male,52,12,2,18,Basic,Monthly,4291.13,1
6072,64,Male,23,16,4,22,Basic,Quarterly,2723.93,32
6073,40,Female,35,3,8,14,Standard,Monthly,2130.19,40
6074,21,Male,37,16,2,7,Basic,Quarterly,1919.57,31
6075,44,Male,43,4,9,22,Standard,Annual,121.65,48
6076,35,Female,41,25,6,8,Premium,Annual,294.94,54
6077,38,Female,37,20,7,7,Premium,Monthly,742.94,11
6078,45,Male,57,13,4,7,Standard,Annual,4654.73,58
6079,52,Female,33,4,2,10,Basic,Annual,4415.19,41
6080,39,Male,25,4,5,17,Premium,Quarterly,2536.26,57
6081,57,Female,46,7,2,16,Standard,Quarterly,982.96,19
6082,40,Female,37,21,8,21,Standard,Annual,815.95,50
6083,20,Male,40,12,1,22,Basic,Monthly,1355.04,7
6084,57,Female,21,2,2,5,Basic,Monthly,4552.74,53
6085,67,Female,46,16,6,22,Basic,Monthly,2655.19,29
6086,27,Female,48,7,9,23,Standard,Annual,4039.81,42
6087,42,Male,38,19,7,1,Premium,Monthly,2583.1,38
6088,69,Female,40,11,4,0,Standard,Monthly,3086.29,53
6089,66,Female,34,1,4,9,Basic,Annual,3089.5,36
6090,25,Male,19,9,4,7,Basic,Quarterly,253.56,33
6091,28,Male,27,5,3,15,Standard,Quarterly,2281.82,36
6092,22,Female,9,26,8,23,Basic,Annual,4333.84,26
6093,62,Female,5,17,5,13,Basic,Quarterly,2496.58,29
6094,54,Female,5,27,7,23,Standard,Monthly,2233.14,29
6095,62,Male,25,1,7,15,Premium,Annual,2680.07,35
6096,55,Female,26,17,4,13,Basic,Annual,1965.76,3
6097,46,Male,19,12,8,25,Premium,Quarterly,2625.46,46
6098,22,Male,30,25,1,6,Premium,Annual,763.19,5
6099,26,Female,36,13,7,17,Premium,Annual,4842.94,33
6100,65,Female,48,24,2,19,Premium,Monthly,267.24,11
6101,19,Male,48,11,6,8,Basic,Annual,2467.72,6
6102,18,Female,16,13,8,23,Basic,Annual,1128.96,2
6103,57,Female,7,13,4,3,Standard,Annual,385.94,13
6104,68,Male,18,6,7,23,Basic,Annual,3293.36,1
6105,47,Female,56,26,3,25,Standard,Quarterly,4927.39,27
6106,28,Male,21,22,0,28,Premium,Annual,3773.06,40
6107,45,Female,31,6,0,15,Standard,Monthly,1344.7,42
6108,61,Male,1,20,5,21,Standard,Quarterly,2517.61,15
6109,29,Male,3,21,7,10,Basic,Annual,343.93,35
6110,56,Female,31,10,9,8,Standard,Quarterly,2705.18,30
6111,43,Male,25,19,1,16,Premium,Annual,587.37,6
6112,30,Male,53,3,3,21,Basic,Annual,3993.58,34
6113,25,Female,8,26,2,10,Basic,Quarterly,377.86,21
6114,45,Female,1,7,8,19,Basic,Quarterly,145.87,32
6115,47,Female,7,5,2,2,Premium,Quarterly,4321.63,57
6116,26,Male,7,8,7,20,Standard,Quarterly,4718.46,55
6117,56,Male,8,5,6,25,Basic,Monthly,524.11,20
6118,48,Male,19,12,0,10,Standard,Quarterly,1466.69,35
6119,38,Female,17,4,7,7,Premium,Monthly,3734.32,9
6120,64,Male,11,19,8,26,Premium,Annual,2744.3,52
6121,51,Male,47,28,7,9,Premium,Annual,4751.26,37
6122,48,Female,41,18,9,5,Basic,Quarterly,2006.98,6
6123,69,Male,49,3,9,16,Basic,Annual,116.28,10
6124,42,Female,11,7,0,5,Standard,Monthly,196.75,53
6125,29,Female,38,8,6,6,Standard,Monthly,2867.79,9
6126,18,Female,41,15,8,12,Basic,Quarterly,3785.32,33
6127,39,Male,50,21,4,5,Premium,Quarterly,3974.02,59
6128,57,Male,52,27,1,2,Premium,Quarterly,4566.43,16
6129,54,Male,2,17,7,26,Basic,Monthly,1222.47,32
6130,64,Female,4,19,8,24,Standard,Quarterly,3718.19,38
6131,18,Female,50,4,6,12,Premium,Monthly,4152.78,48
6132,18,Female,28,16,4,9,Basic,Monthly,4197.75,20
6133,59,Male,33,26,7,25,Standard,Annual,2116.56,20
6134,59,Male,11,13,5,3,Standard,Annual,3167.32,3
6135,38,Male,3,29,3,4,Premium,Quarterly,2802.67,14
6136,32,Male,40,12,0,20,Premium,Quarterly,3027.68,21
6137,34,Male,5,4,5,18,Premium,Quarterly,1481.95,8
6138,39,Female,52,12,7,27,Premium,Quarterly,3447.85,52
6139,55,Male,21,17,2,17,Standard,Monthly,3579.08,55
6140,52,Female,22,26,6,23,Basic,Quarterly,1060.15,46
6141,62,Female,54,9,6,6,Standard,Annual,2273.8,24
6142,33,Male,37,12,8,20,Premium,Quarterly,2168.32,47
6143,25,Female,11,26,0,28,Basic,Monthly,3769.86,21
6144,64,Male,44,15,4,0,Standard,Annual,3365.86,42
6145,34,Male,22,20,7,25,Basic,Annual,2433.36,32
6146,34,Female,41,2,2,16,Standard,Quarterly,3297.4,17
6147,43,Male,53,29,4,23,Basic,Annual,1388.02,40
6148,30,Male,13,9,0,19,Standard,Annual,1238.5,58
6149,34,Female,54,14,8,28,Standard,Quarterly,1275.61,51
6150,55,Female,52,4,3,19,Premium,Quarterly,244.54,4
6151,34,Female,3,4,4,29,Standard,Monthly,3486.27,42
6152,65,Female,13,27,2,24,Premium,Annual,4930.66,23
6153,31,Female,28,6,1,17,Standard,Quarterly,1614.26,57
6154,62,Female,54,24,6,4,Basic,Annual,4656.18,36
6155,23,Male,11,5,4,21,Basic,Quarterly,3072.06,52
6156,52,Male,11,28,9,5,Premium,Monthly,1202.18,22
6157,63,Male,21,24,2,9,Standard,Quarterly,158.14,25
6158,31,Female,52,17,1,27,Premium,Quarterly,3646.28,4
6159,64,Male,21,13,9,29,Basic,Monthly,3513.21,10
6160,25,Female,7,20,5,18,Standard,Quarterly,1223.34,24
6161,32,Male,17,17,9,9,Premium,Monthly,1730.25,35
6162,44,Female,48,19,5,5,Basic,Annual,4500.43,50
6163,30,Male,14,27,2,9,Basic,Annual,870.44,14
6164,66,Female,33,23,8,9,Standard,Annual,4193.67,20
6165,48,Female,11,1,0,20,Standard,Quarterly,929.19,46
6166,52,Female,13,21,2,11,Standard,Monthly,2460.46,52
6167,23,Female,1,17,0,23,Premium,Quarterly,2544.93,55
6168,22,Male,34,22,6,3,Premium,Quarterly,2413.24,14
6169,39,Male,9,25,1,12,Standard,Quarterly,1510.85,39
6170,66,Female,13,3,3,25,Standard,Monthly,1341.49,9
6171,40,Female,37,27,3,9,Standard,Quarterly,3692.46,58
6172,42,Female,30,27,7,15,Basic,Quarterly,1450.82,34
6173,51,Male,41,14,3,18,Standard,Monthly,3088.59,20
6174,43,Female,45,12,2,5,Premium,Monthly,4248.53,3
6175,64,Female,37,15,9,25,Basic,Annual,4201.47,12
6176,22,Male,47,6,2,29,Standard,Monthly,919.04,51
6177,43,Female,7,20,4,8,Premium,Annual,3308.21,48
6178,37,Female,14,22,5,13,Basic,Annual,3051.17,39
6179,23,Male,48,2,6,23,Basic,Quarterly,1481.72,12
6180,23,Female,6,4,4,9,Premium,Quarterly,2018.12,42
6181,67,Female,34,13,6,7,Premium,Quarterly,1497.05,22
6182,35,Male,16,13,3,2,Basic,Quarterly,2731.62,35
6183,21,Female,51,23,4,16,Premium,Quarterly,4037.77,40
6184,34,Male,37,27,5,18,Basic,Quarterly,4399.77,31
6185,31,Female,36,22,8,29,Basic,Quarterly,3641.84,56
6186,31,Female,46,25,5,2,Basic,Annual,2468.91,7
6187,30,Female,59,27,9,13,Basic,Annual,4794.67,9
6188,24,Female,6,23,0,27,Standard,Quarterly,2863.01,51
6189,61,Female,8,17,6,5,Premium,Quarterly,2444.88,37
6190,32,Male,24,6,2,28,Standard,Annual,4298.19,22
6191,36,Female,3,11,5,18,Standard,Annual,1004.65,9
6192,60,Female,4,19,1,17,Standard,Monthly,873.6,16
6193,64,Male,32,16,6,11,Standard,Monthly,3934.46,52
6194,61,Male,1,8,0,14,Basic,Quarterly,4365.8,21
6195,52,Female,34,29,1,24,Basic,Quarterly,456.6,9
6196,34,Male,45,1,8,5,Basic,Quarterly,3844.02,12
6197,52,Female,9,10,8,20,Basic,Annual,2179.86,27
6198,36,Male,12,2,6,11,Standard,Quarterly,3548.26,52
6199,37,Male,10,19,1,18,Basic,Quarterly,761.35,47
6200,53,Female,10,14,4,6,Standard,Quarterly,4867.76,50
6201,52,Male,50,3,3,22,Basic,Monthly,4418.27,9
6202,49,Female,44,23,1,19,Premium,Monthly,2089.27,27
6203,65,Male,54,29,1,9,Premium,Quarterly,4477.46,28
6204,61,Male,48,24,9,17,Premium,Annual,4485.14,35
6205,57,Male,23,9,7,1,Premium,Monthly,2360.14,43
6206,41,Female,6,23,4,12,Basic,Quarterly,4739.74,38
6207,34,Female,24,8,7,14,Premium,Monthly,4886.6,32
6208,24,Male,57,11,1,27,Premium,Annual,1164.34,41
6209,60,Female,24,15,1,23,Standard,Annual,426.67,3
6210,67,Female,21,6,2,3,Premium,Annual,1722.63,56
6211,18,Female,56,2,9,6,Basic,Annual,2495.29,9
6212,52,Male,42,1,7,2,Standard,Quarterly,554.11,3
6213,49,Female,31,3,7,24,Basic,Annual,789.23,51
6214,53,Male,47,25,2,15,Standard,Quarterly,4861.33,36
6215,30,Male,58,29,0,25,Basic,Annual,3712.77,13
6216,23,Male,41,23,6,8,Premium,Quarterly,4387.2,49
6217,31,Male,30,18,3,22,Standard,Annual,4858.66,34
6218,54,Male,56,14,2,22,Premium,Quarterly,1952.91,30
6219,65,Female,34,17,4,16,Basic,Monthly,3470.53,16
6220,32,Female,18,2,5,25,Basic,Quarterly,1001.71,33
6221,64,Male,12,19,0,7,Standard,Quarterly,2803.17,35
6222,21,Female,35,22,8,17,Basic,Annual,1128.4,16
6223,57,Female,7,28,5,23,Basic,Annual,886.11,38
6224,33,Female,41,9,2,26,Standard,Monthly,582.37,40
6225,45,Female,40,8,0,12,Premium,Annual,2940.71,5
6226,33,Female,25,10,8,1,Standard,Quarterly,4754.27,8
6227,21,Female,6,9,1,0,Basic,Annual,698.89,54
6228,62,Female,1,27,9,15,Basic,Annual,2561.34,33
6229,43,Male,46,27,5,15,Standard,Quarterly,3466.63,51
6230,45,Male,16,8,5,10,Standard,Monthly,2529.72,30
6231,49,Male,48,7,2,23,Premium,Annual,4567.7,2
6232,62,Female,4,22,5,3,Basic,Annual,914.85,38
6233,19,Female,29,24,1,10,Basic,Quarterly,218.4,56
6234,48,Male,38,6,7,25,Premium,Monthly,1977.28,38
6235,20,Female,47,2,0,5,Standard,Monthly,2821.9,20
6236,25,Female,28,29,5,25,Standard,Annual,1347.08,52
6237,41,Male,22,9,0,28,Premium,Quarterly,925.32,9
6238,32,Male,8,9,8,10,Standard,Annual,4043.71,1
6239,60,Male,32,19,8,25,Premium,Quarterly,1024.02,2
6240,48,Female,33,9,5,0,Standard,Quarterly,2269.14,52
6241,26,Female,13,2,5,8,Standard,Annual,4776.96,19
6242,56,Female,27,28,8,26,Standard,Quarterly,3102.25,16
6243,62,Male,18,19,4,6,Premium,Annual,2538.84,41
6244,19,Male,18,16,8,20,Premium,Monthly,1865.23,5
6245,25,Female,13,22,4,21,Premium,Monthly,2649.89,32
6246,24,Male,22,14,3,2,Basic,Annual,3698.1,56
6247,61,Male,14,20,1,28,Basic,Monthly,4130.38,20
6248,68,Female,11,24,1,8,Premium,Monthly,3284.25,43
6249,56,Male,39,1,0,1,Basic,Monthly,3972.55,52
6250,59,Male,50,13,9,27,Basic,Monthly,533.25,14
6251,33,Male,53,22,2,9,Standard,Quarterly,170.43,58
6252,52,Female,22,2,0,16,Standard,Annual,3698.61,13
6253,47,Female,36,22,5,29,Standard,Annual,1382.35,27
6254,27,Male,17,14,6,0,Basic,Monthly,4400.62,35
6255,55,Female,51,1,8,25,Basic,Annual,2725.67,57
6256,35,Female,32,15,6,17,Premium,Annual,2444.75,58
6257,67,Female,14,18,3,5,Basic,Annual,3886.81,34
6258,22,Male,42,9,3,5,Basic,Quarterly,3731.37,59
6259,46,Female,57,22,7,8,Premium,Monthly,3550.96,16
6260,56,Male,29,8,3,9,Premium,Annual,3480.51,28
6261,51,Male,6,7,0,14,Premium,Quarterly,2625.44,43
6262,60,Female,50,9,8,3,Standard,Monthly,4639.73,35
6263,62,Male,57,9,2,7,Premium,Quarterly,4464.14,15
6264,40,Female,4,11,0,3,Standard,Quarterly,1714.08,3
6265,22,Female,11,4,8,2,Basic,Quarterly,4043.0,27
6266,47,Male,45,7,9,3,Basic,Annual,4466.43,27
6267,23,Male,40,21,9,0,Standard,Monthly,3129.45,51
6268,63,Female,10,7,4,8,Standard,Monthly,2822.34,4
6269,61,Female,55,4,8,10,Standard,Annual,3392.25,21
6270,21,Female,28,12,2,20,Basic,Monthly,899.0,22
6271,46,Female,11,26,5,22,Basic,Monthly,527.98,5
6272,40,Male,35,27,6,18,Premium,Quarterly,4118.74,41
6273,23,Male,15,27,4,20,Premium,Annual,2909.3,39
6274,49,Male,8,17,7,28,Basic,Quarterly,700.26,23
6275,59,Female,20,20,9,25,Premium,Monthly,2139.96,23
6276,35,Male,50,29,5,29,Premium,Monthly,1561.35,13
6277,32,Male,59,26,5,19,Standard,Annual,4389.84,27
6278,57,Male,21,3,6,6,Basic,Quarterly,2585.38,55
6279,49,Male,1,9,7,4,Standard,Quarterly,2929.81,50
6280,26,Female,29,5,1,1,Basic,Quarterly,1252.92,56
6281,54,Male,24,20,6,18,Basic,Annual,4015.41,15
6282,27,Male,30,16,8,23,Standard,Quarterly,4657.5,12
6283,37,Male,40,8,0,2,Basic,Quarterly,3983.22,10
6284,23,Male,35,21,0,14,Standard,Monthly,2515.01,49
6285,65,Female,33,16,6,6,Standard,Monthly,4191.94,38
6286,20,Female,20,19,4,4,Basic,Quarterly,1021.0,28
6287,59,Male,57,16,0,22,Basic,Quarterly,655.73,43
6288,28,Female,16,18,0,9,Standard,Monthly,2247.27,35
6289,60,Female,9,15,1,8,Premium,Annual,989.52,38
6290,34,Female,31,24,9,22,Premium,Monthly,1369.89,54
6291,49,Female,17,28,8,13,Basic,Quarterly,2967.07,56
6292,21,Male,59,18,2,21,Basic,Annual,2079.13,20
6293,21,Female,31,14,8,27,Premium,Quarterly,4342.8,12
6294,34,Female,48,24,5,12,Basic,Quarterly,1205.5,3
6295,58,Male,23,16,9,0,Basic,Quarterly,4984.27,2
6296,36,Male,6,5,5,15,Premium,Annual,1861.03,28
6297,22,Male,30,8,6,19,Basic,Quarterly,2625.47,22
6298,49,Male,55,16,9,7,Premium,Annual,748.43,35
6299,39,Female,7,21,7,16,Premium,Monthly,2938.57,45
6300,23,Male,56,1,2,5,Premium,Annual,4810.3,52
6301,52,Female,48,28,7,1,Basic,Quarterly,3772.05,9
6302,39,Female,40,29,5,12,Standard,Quarterly,1295.87,23
6303,18,Male,42,11,5,24,Standard,Monthly,2268.8,17
6304,37,Male,46,11,2,7,Standard,Monthly,2184.62,14
6305,39,Female,11,2,5,24,Basic,Monthly,579.94,52
6306,65,Female,34,22,7,8,Basic,Annual,4440.67,32
6307,28,Male,12,19,6,29,Basic,Annual,1969.13,59
6308,30,Male,52,24,9,12,Basic,Annual,2521.87,40
6309,59,Male,52,5,9,17,Standard,Annual,1527.11,58
6310,20,Female,45,3,6,17,Premium,Monthly,846.74,36
6311,26,Female,47,28,2,8,Basic,Quarterly,4520.34,33
6312,29,Male,27,26,9,1,Basic,Quarterly,283.25,10
6313,40,Female,58,23,2,3,Basic,Annual,2059.41,13
